month,gid,gcode,game_date_local,tip_local_time,tip_away_local_time,tip_et_time,arena,city,state,status_code,status_text,visitor_abbr,visitor_team,visitor_city,home_abbr,home_team,home_city,utc_date,utc_time,seq,broadcasters_tv,broadcasters_radio,broadcasters_ott,broadcasters_natltv
April,0022501181,20260410/MEMUTA,2026-04-10,2026-04-10T19:30:00,2026-04-10T20:30:00,2026-04-10T21:30:00,Delta Center,Salt Lake City,UT,1,9:30 pm ET,MEM,Grizzlies,Memphis,UTA,Jazz,Utah,2026-04-11,01:30,11,"FanDuel Sports Network - Southeast - Memphis, KJZZ",KZNS / KSL / S: KTUB,Jazz+,
April,0022501182,20260410/OKCDEN,2026-04-10,2026-04-10T20:00:00,2026-04-10T21:00:00,2026-04-10T22:00:00,Ball Arena,Denver,CO,1,10:00 pm ET,OKC,Thunder,Oklahoma City,DEN,Nuggets,Denver,2026-04-11,02:00,12,Prime Video,"Altitude Sports Radio 92.5 FM, WWLS 98.1FM OKC",,Prime Video
April,0022501183,20260410/LACPOR,2026-04-10,2026-04-10T19:00:00,2026-04-10T19:00:00,2026-04-10T22:00:00,Moda Center,Portland,OR,1,10:00 pm ET,LAC,Clippers,LA,POR,Trail Blazers,Portland,2026-04-11,02:00,13,"FanDuel Sports Network - SoCal, KUNP",Rip City Radio 620,BlazerVision,
April,0022501184,20260410/GSWSAC,2026-04-10,2026-04-10T19:00:00,2026-04-10T19:00:00,2026-04-10T22:00:00,Golden 1 Center,Sacramento,CA,1,10:00 pm ET,GSW,Warriors,Golden State,SAC,Kings,Sacramento,2026-04-11,02:00,14,"NBCSBA, NBCSCA","95.7 The Game, Sactown Sports 1140 AM",,
April,0022501185,20260410/PHXLAL,2026-04-10,2026-04-10T19:30:00,2026-04-10T19:30:00,2026-04-10T22:30:00,Crypto.com Arena,Los Angeles,CA,1,10:30 pm ET,PHX,Suns,Phoenix,LAL,Lakers,Los Angeles,2026-04-11,02:30,15,"Arizona's Family 3TV / Arizona's Family Sports, Spectrum SportsNet","ESPN LA 710/1330 KWKW, KMVP 98.7 / S: KSUN","Spectrum SportsNet+, Suns+",
April,0022501186,20260412/ORLBOS,2026-04-12,2026-04-12T18:00:00,2026-04-12T18:00:00,2026-04-12T18:00:00,TD Garden,Boston,MA,1,6:00 pm ET,ORL,Magic,Orlando,BOS,Celtics,Boston,2026-04-12,22:00,1,"FanDuel Sports Network - Florida, NBC SPORTS BOSTON",WROR (105.7 FM),,
April,0022501187,20260412/WASCLE,2026-04-12,2026-04-12T18:00:00,2026-04-12T18:00:00,2026-04-12T18:00:00,Rocket Arena,Cleveland,OH,1,6:00 pm ET,WAS,Wizards,Washington,CLE,Cavaliers,Cleveland,2026-04-12,22:00,2,"FanDuel Sports Network - Ohio, MNMT2",,,
April,0022501188,20260412/DETIND,2026-04-12,2026-04-12T18:00:00,2026-04-12T18:00:00,2026-04-12T18:00:00,Gainbridge Fieldhouse,Indianapolis,IN,1,6:00 pm ET,DET,Pistons,Detroit,IND,Pacers,Indiana,2026-04-12,22:00,3,"FanDuel Sports Network - Detroit, FanDuel Sports Network - Indiana","93.5/107.5 The Fan, 97.1 FM The Ticket",,
April,0022501189,20260412/ATLMIA,2026-04-12,2026-04-12T18:00:00,2026-04-12T18:00:00,2026-04-12T18:00:00,Kaseya Center,Miami,FL,1,6:00 pm ET,ATL,Hawks,Atlanta,MIA,Heat,Miami,2026-04-12,22:00,4,"FanDuel Sports Network - Southeast - Atlanta, FanDuel Sports Network - Sun","FM 104.3 WQAM, 560 AM   / S: WAQI 710, WZGC",,
April,0022501190,20260412/CHANYK,2026-04-12,2026-04-12T18:00:00,2026-04-12T18:00:00,2026-04-12T18:00:00,Madison Square Garden,New York,NY,1,6:00 pm ET,CHA,Hornets,Charlotte,NYK,Knicks,New York,2026-04-12,22:00,5,"FanDuel Sports Network - Southeast - Charlotte, MSG","880 ESPN New York, WFNZ 610 AM/102.5 FM",,
April,0022501191,20260412/MILPHI,2026-04-12,2026-04-12T18:00:00,2026-04-12T17:00:00,2026-04-12T18:00:00,Xfinity Mobile Arena,Philadelphia,PA,1,6:00 pm ET,MIL,Bucks,Milwaukee,PHI,76ers,Philadelphia,2026-04-12,22:00,6,"FanDuel Sports Network - Wisconsin, NBC Sports Philadelphia",97.5 The Fanatic,,
April,0022501192,20260412/BKNTOR,2026-04-12,2026-04-12T18:00:00,2026-04-12T18:00:00,2026-04-12T18:00:00,Scotiabank Arena,Toronto,ON,1,6:00 pm ET,BKN,Nets,Brooklyn,TOR,Raptors,Toronto,2026-04-12,22:00,7,"SN, SN, YES",Sportsnet 590,,
April,0022501193,20260412/CHIDAL,2026-04-12,2026-04-12T19:30:00,2026-04-12T19:30:00,2026-04-12T20:30:00,American Airlines Center,Dallas,TX,1,8:30 pm ET,CHI,Bulls,Chicago,DAL,Mavericks,Dallas,2026-04-13,00:30,8,"Chicago Sports Network, KFAA",97.1 FM / S: 99.1 FM,MavsTV,
April,0022501194,20260412/MEMHOU,2026-04-12,2026-04-12T19:30:00,2026-04-12T19:30:00,2026-04-12T20:30:00,Toyota Center,Houston,TX,1,8:30 pm ET,MEM,Grizzlies,Memphis,HOU,Rockets,Houston,2026-04-13,00:30,9,"FanDuel Sports Network - Southeast - Memphis, Space City Home Network",790 AM / S: KLTN TUDN,,
April,0022501195,20260412/NOPMIN,2026-04-12,2026-04-12T19:30:00,2026-04-12T19:30:00,2026-04-12T20:30:00,Target Center,Minneapolis,MN,1,8:30 pm ET,NOP,Pelicans,New Orleans,MIN,Timberwolves,Minnesota,2026-04-13,00:30,10,"FanDuel Sports Network - North, GCSEN",,Pelicans+,
April,0022501196,20260412/PHXOKC,2026-04-12,2026-04-12T19:30:00,2026-04-12T17:30:00,2026-04-12T20:30:00,Paycom Center,Oklahoma City,OK,1,8:30 pm ET,PHX,Suns,Phoenix,OKC,Thunder,Oklahoma City,2026-04-13,00:30,11,"Arizona's Family 3TV / Arizona's Family Sports, FanDuel Sports Network - Oklahoma","KMVP 98.7 / S: KSUN, WWLS/WKY",Suns+,
April,0022501197,20260412/DENSAS,2026-04-12,2026-04-12T19:30:00,2026-04-12T18:30:00,2026-04-12T20:30:00,Frost Bank Center,San Antonio,TX,1,8:30 pm ET,DEN,Nuggets,Denver,SAS,Spurs,San Antonio,2026-04-13,00:30,12,ALT/KTVD,"Altitude Sports Radio 92.5 FM, WOAI/KXTN",,
April,0022501198,20260412/UTALAL,2026-04-12,2026-04-12T17:30:00,2026-04-12T18:30:00,2026-04-12T20:30:00,Crypto.com Arena,Los Angeles,CA,1,8:30 pm ET,UTA,Jazz,Utah,LAL,Lakers,Los Angeles,2026-04-13,00:30,13,"KJZZ, Spectrum SportsNet","ESPN LA 710/1330 KWKW, KZNS / KSL / S: KTUB","Jazz+, Spectrum SportsNet+",
April,0022501199,20260412/GSWLAC,2026-04-12,2026-04-12T17:30:00,2026-04-12T17:30:00,2026-04-12T20:30:00,Intuit Dome,Inglewood,CA,1,8:30 pm ET,GSW,Warriors,Golden State,LAC,Clippers,LA,2026-04-13,00:30,14,"FanDuel Sports Network - SoCal/KTLA, NBCSBA",95.7 The Game,,
April,0022501200,20260412/SACPOR,2026-04-12,2026-04-12T17:30:00,2026-04-12T17:30:00,2026-04-12T20:30:00,Moda Center,Portland,OR,1,8:30 pm ET,SAC,Kings,Sacramento,POR,Trail Blazers,Portland,2026-04-13,00:30,15,"KUNP, NBCSCA","Rip City Radio 620, Sactown Sports 1140 AM",BlazerVision,
October,0012500008,20251002/PHINYK,2025-10-02,2025-10-02T12:00:00,2025-10-02T12:00:00,2025-10-02T12:00:00,Etihad Arena,Abu Dhabi,,3,Final,PHI,76ers,Philadelphia,NYK,Knicks,New York,2025-10-02,16:00,1,"MSG, NBA TV",,,NBA TV
October,0012500009,20251003/MELNOP,2025-10-03,2025-10-03T04:30:00,2025-10-03T19:30:00,2025-10-03T05:30:00,Rod Laver Arena,Melbourne,,3,Final,MEL,United,Melbourne,NOP,Pelicans,New Orleans,2025-10-03,09:30,1,"GCSEN, NBA TV",,Pelicans+,NBA TV
October,0012500001,20251003/PHXLAL,2025-10-03,2025-10-03T19:00:00,2025-10-03T19:00:00,2025-10-03T22:00:00,Acrisure Arena,Palm Desert,CA,3,Final,PHX,Suns,Phoenix,LAL,Lakers,Los Angeles,2025-10-04,02:00,2,"Arizona's Family 3TV / Arizona's Family Sports, NBA TV, Spectrum SportsNet","ESPN LA 710/1330 KWKW, KMVP 98.7 / S: KSUN","Spectrum SportsNet+, Suns+",NBA TV
October,0012500010,20251004/NYKPHI,2025-10-04,2025-10-04T11:00:00,2025-10-04T11:00:00,2025-10-04T11:00:00,Etihad Arena,Abu Dhabi,,3,Final,NYK,Knicks,New York,PHI,76ers,Philadelphia,2025-10-04,15:00,1,"MSG, NBA TV",,,NBA TV
October,0012500026,20251004/HAPBKN,2025-10-04,2025-10-04T20:00:00,2025-10-05T03:00:00,2025-10-04T20:00:00,Barclays Center,Brooklyn,NY,3,Final,HAP,Jerusalem B.C.,Hapoel,BKN,Nets,Brooklyn,2025-10-05,00:00,2,YES,,,
October,0012500027,20251004/ORLMIA,2025-10-04,2025-10-04T20:00:00,2025-10-04T20:00:00,2025-10-04T20:00:00,Coliseo de Puerto Rico,"San Juan,Puerto Rico",,3,Final,ORL,Magic,Orlando,MIA,Heat,Miami,2025-10-05,00:00,3,"FanDuel Sports Network - Florida, FanDuel Sports Network - Sun, NBA TV","FM 104.3 WQAM, 560 AM   / S: WAQI 710",,NBA TV
October,0012500028,20251004/MINDEN,2025-10-04,2025-10-04T19:00:00,2025-10-04T20:00:00,2025-10-04T21:00:00,Pechanga Arena,San Diego,CA,3,Final,MIN,Timberwolves,Minnesota,DEN,Nuggets,Denver,2025-10-05,01:00,4,Altitude,KFAN FM / Wolves App / iHeart Radio,,
October,0012500011,20251004/SEMNOP,2025-10-04,2025-10-04T22:00:00,2025-10-05T14:00:00,2025-10-04T23:00:00,Rod Laver Arena,Melbourne,,3,Final,SEM,Phoenix,South East Melbourne,NOP,Pelicans,New Orleans,2025-10-05,03:00,5,"GCSEN, NBA TV",,Pelicans+,NBA TV
October,0012500029,20251005/OKCCHA,2025-10-05,2025-10-05T17:00:00,2025-10-05T16:00:00,2025-10-05T17:00:00,North Charleston Coliseum,Charleston,SC,3,Final,OKC,Thunder,Oklahoma City,CHA,Hornets,Charlotte,2025-10-05,21:00,1,Thunder App,"WFNZ 610 AM/102.5 FM, WWLS 98.1FM OKC",,
October,0012500030,20251005/LALGSW,2025-10-05,2025-10-05T17:30:00,2025-10-05T17:30:00,2025-10-05T20:30:00,Chase Center,San Francisco,CA,3,Final,LAL,Lakers,Los Angeles,GSW,Warriors,Golden State,2025-10-06,00:30,2,"ESPN, NBA TV Canada, NBCSBA, Spectrum SportsNet",95.7 The Game,Spectrum SportsNet+,ESPN
October,0012500002,20251006/MILMIA,2025-10-06,2025-10-06T19:30:00,2025-10-06T18:30:00,2025-10-06T19:30:00,Kaseya Center,Miami,FL,3,Final,MIL,Bucks,Milwaukee,MIA,Heat,Miami,2025-10-06,23:30,1,"FanDuel Sports Network - Sun, FanDuel Sports Network - Wisconsin","620 AM/103.3 FM WTMJ, FM 104.3 WQAM, 560 AM   / S: WAQI 710",,
October,0012500014,20251006/ATLHOU,2025-10-06,2025-10-06T19:00:00,2025-10-06T20:00:00,2025-10-06T20:00:00,Toyota Center,Houston,TX,3,Final,ATL,Hawks,Atlanta,HOU,Rockets,Houston,2025-10-07,00:00,2,"FanDuel Sports Network - Southeast - Atlanta, Space City Home Network","790 AM / S: 93.3 FM, WZGC",,
October,0012500031,20251006/DETMEM,2025-10-06,2025-10-06T19:00:00,2025-10-06T20:00:00,2025-10-06T20:00:00,FedExForum,Memphis,TN,3,Final,DET,Pistons,Detroit,MEM,Grizzlies,Memphis,2025-10-07,00:00,3,"FanDuel Sports Network - Detroit, FanDuel Sports Network - Southeast - Memphis","97.1 FM The Ticket, ESPN 92.9FM/680AM",,
October,0012500032,20251006/GUASAS,2025-10-06,2025-10-06T19:00:00,2025-10-07T08:00:00,2025-10-06T20:00:00,Frost Bank Center,San Antonio,TX,3,Final,GUA,Loong-Lions,Guangzhou,SAS,Spurs,San Antonio,2025-10-07,00:00,4,CWSA,WOAI/KXTN,,
October,0012500033,20251006/OKCDAL,2025-10-06,2025-10-06T19:30:00,2025-10-06T19:30:00,2025-10-06T20:30:00,Dickies Arena,Fort Worth,TX,3,Final,OKC,Thunder,Oklahoma City,DAL,Mavericks,Dallas,2025-10-07,00:30,5,"FDSNOK/KSBI, KFAA, NBA TV","97.1 FM / S: 99.1 FM, WWLS 98.1FM OKC",MavsTV,NBA TV
October,0012500034,20251006/DENTOR,2025-10-06,2025-10-06T22:00:00,2025-10-06T20:00:00,2025-10-06T22:00:00,Rogers Arena,Vancouver,BC,3,Final,DEN,Nuggets,Denver,TOR,Raptors,Toronto,2025-10-07,02:00,6,"TSN, TSN",,,
October,0012500035,20251007/CHICLE,2025-10-07,2025-10-07T19:00:00,2025-10-07T18:00:00,2025-10-07T19:00:00,Rocket Arena,Cleveland,OH,3,Final,CHI,Bulls,Chicago,CLE,Cavaliers,Cleveland,2025-10-07,23:00,1,"Chicago Sports Network, FanDuel Sports Network - Ohio, Peacock, TSN",,,Peacock
October,0012500036,20251007/INDMIN,2025-10-07,2025-10-07T19:00:00,2025-10-07T20:00:00,2025-10-07T20:00:00,Target Center,Minneapolis,MN,3,Final,IND,Pacers,Indiana,MIN,Timberwolves,Minnesota,2025-10-08,00:00,2,"FanDuel Sports Network - Indiana, FanDuel Sports Network - North","93.5/107.5 The Fan, KFAN FM / Wolves App / iHeart Radio",,
October,0012500003,20251008/SASMIA,2025-10-08,2025-10-08T19:30:00,2025-10-08T18:30:00,2025-10-08T19:30:00,Kaseya Center,Miami,FL,3,Final,SAS,Spurs,San Antonio,MIA,Heat,Miami,2025-10-08,23:30,1,"CWSA, FanDuel Sports Network - Sun, NBA TV, NBA TV Canada","FM 104.3 WQAM, 560 AM   / S: WAQI 710, WOAI/KXTN",,NBA TV
October,0012500037,20251008/UTAHOU,2025-10-08,2025-10-08T19:00:00,2025-10-08T18:00:00,2025-10-08T20:00:00,Toyota Center,Houston,TX,3,Final,UTA,Jazz,Utah,HOU,Rockets,Houston,2025-10-09,00:00,2,"KJZZ, Space City Home Network","790 AM / S: KAMA-HD2, KZNS / KSL / S: KTUB",Jazz+,
October,0012500038,20251008/BOSMEM,2025-10-08,2025-10-08T19:00:00,2025-10-08T20:00:00,2025-10-08T20:00:00,FedExForum,Memphis,TN,3,Final,BOS,Celtics,Boston,MEM,Grizzlies,Memphis,2025-10-09,00:00,3,"FanDuel Sports Network - Southeast - Memphis, NBC SPORTS BOSTON","ESPN 92.9FM/680AM, WROR (105.7 FM)",,
October,0012500015,20251008/PORGSW,2025-10-08,2025-10-08T19:00:00,2025-10-08T19:00:00,2025-10-08T22:00:00,Chase Center,San Francisco,CA,3,Final,POR,Trail Blazers,Portland,GSW,Warriors,Golden State,2025-10-09,02:00,4,"KUNP, NBA TV, NBA TV Canada, NBCSBA","95.7 The Game, Rip City Radio 620",BlazerVision,NBA TV
October,0012500016,20251008/TORSAC,2025-10-08,2025-10-08T19:00:00,2025-10-08T22:00:00,2025-10-08T22:00:00,Golden 1 Center,Sacramento,CA,3,Final,TOR,Raptors,Toronto,SAC,Kings,Sacramento,2025-10-09,02:00,5,"Kings.com/live, TSN, TSN",Sactown Sports 1140 AM,,
October,0012500039,20251009/MINNYK,2025-10-09,2025-10-09T19:30:00,2025-10-09T18:30:00,2025-10-09T19:30:00,Madison Square Garden,New York,NY,3,Final,MIN,Timberwolves,Minnesota,NYK,Knicks,New York,2025-10-09,23:30,1,"MSG 2, NBA TV, NBA TV Canada",KFAN FM / Wolves App / iHeart Radio,,NBA TV
October,0012500040,20251009/CLECHI,2025-10-09,2025-10-09T19:00:00,2025-10-09T20:00:00,2025-10-09T20:00:00,United Center,Chicago,IL,3,Final,CLE,Cavaliers,Cleveland,CHI,Bulls,Chicago,2025-10-10,00:00,2,"Chicago Sports Network Plus, FanDuel Sports Network - Ohio",,,
October,0012500041,20251009/DETMIL,2025-10-09,2025-10-09T19:00:00,2025-10-09T20:00:00,2025-10-09T20:00:00,Fiserv Forum,Milwaukee,WI,3,Final,DET,Pistons,Detroit,MIL,Bucks,Milwaukee,2025-10-10,00:00,3,"FanDuel Sports Network - Detroit, FanDuel Sports Network - Wisconsin","620 AM/103.3 FM WTMJ, 950 AM",,
October,0012500042,20251009/CHAOKC,2025-10-09,2025-10-09T19:00:00,2025-10-09T20:00:00,2025-10-09T20:00:00,Paycom Center,Oklahoma City,OK,3,Final,CHA,Hornets,Charlotte,OKC,Thunder,Oklahoma City,2025-10-10,00:00,4,"FanDuel Sports Network - Southeast - Charlotte, FDSNOK/KSBI","WFNZ 610 AM/102.5 FM, WWLS/WKY",,
October,0012500043,20251009/GUALAC,2025-10-09,2025-10-09T19:30:00,2025-10-10T10:30:00,2025-10-09T22:30:00,Frontwave Arena,Oceanside,CA,3,Final,GUA,Loong-Lions,Guangzhou,LAC,Clippers,LA,2025-10-10,02:30,5,,,,
October,0012500012,20251010/PHXBKN,2025-10-10,2025-10-10T08:00:00,2025-10-10T05:00:00,2025-10-10T08:00:00,Venetian Arena,"Macao, China",,3,Final,PHX,Suns,Phoenix,BKN,Nets,Brooklyn,2025-10-10,12:00,1,"Arizona's Family Sports, NBA TV",ESPN 620 / S: KSUN,Suns+,NBA TV
October,0012500044,20251010/BOSTOR,2025-10-10,2025-10-10T19:00:00,2025-10-10T19:00:00,2025-10-10T19:00:00,Scotiabank Arena,Toronto,ON,3,Final,BOS,Celtics,Boston,TOR,Raptors,Toronto,2025-10-10,23:00,2,"NBC SPORTS BOSTON, SN, SN","98.5 The Sports Hub, TSN Radio 1050",,
October,0012500070,20251010/ORLPHI,2025-10-10,2025-10-10T19:00:00,2025-10-10T19:00:00,2025-10-10T19:00:00,Xfinity Mobile Arena,Philadelphia,PA,3,Final,ORL,Magic,Orlando,PHI,76ers,Philadelphia,2025-10-10,23:00,3,"NBA TV, NBA TV Canada, NBC Sports Philadelphia",WYGM 96.9 FM / 740AM,,NBA TV
October,0012500045,20251010/UTASAS,2025-10-10,2025-10-10T19:00:00,2025-10-10T18:00:00,2025-10-10T20:00:00,Frost Bank Center,San Antonio,TX,3,Final,UTA,Jazz,Utah,SAS,Spurs,San Antonio,2025-10-11,00:00,4,"KJZZ, News 4 San Antonio","KZNS / KSL / S: KTUB, WOAI/KXTN",Jazz+,
October,0012500017,20251010/SACPOR,2025-10-10,2025-10-10T19:00:00,2025-10-10T19:00:00,2025-10-10T22:00:00,Moda Center,Portland,OR,3,Final,SAC,Kings,Sacramento,POR,Trail Blazers,Portland,2025-10-11,02:00,5,Kings.com/live,"Rip City Radio 620, Sactown Sports 1140 AM",BlazerVision,
October,0012500046,20251011/OKCIND,2025-10-11,2025-10-11T19:00:00,2025-10-11T18:00:00,2025-10-11T19:00:00,Gainbridge Fieldhouse,Indianapolis,IN,3,Final,OKC,Thunder,Oklahoma City,IND,Pacers,Indiana,2025-10-11,23:00,1,"FanDuel Sports Network - Indiana, FanDuel Sports Network - Oklahoma, NBA TV, NBA TV Canada","93.5/107.5 The Fan, WWLS 98.1FM OKC",,NBA TV
October,0012500018,20251011/ATLMEM,2025-10-11,2025-10-11T19:00:00,2025-10-11T20:00:00,2025-10-11T20:00:00,FedExForum,Memphis,TN,3,Final,ATL,Hawks,Atlanta,MEM,Grizzlies,Memphis,2025-10-12,00:00,2,"FanDuel Sports Network - Southeast - Atlanta, FanDuel Sports Network - Southeast - Memphis",ESPN 92.9FM/680AM,,
October,0012500047,20251011/CHADAL,2025-10-11,2025-10-11T19:30:00,2025-10-11T20:30:00,2025-10-11T20:30:00,American Airlines Center,Dallas,TX,3,Final,CHA,Hornets,Charlotte,DAL,Mavericks,Dallas,2025-10-12,00:30,3,KFAA,"97.1 FM / S: 99.1 FM, WFNZ 610 AM/102.5 FM",MavsTV,
October,0012500013,20251012/BKNPHX,2025-10-12,2025-10-12T04:00:00,2025-10-12T07:00:00,2025-10-12T07:00:00,Venetian Arena,"Macao, China",,3,Final,BKN,Nets,Brooklyn,PHX,Suns,Phoenix,2025-10-12,11:00,1,"Arizona's Family Sports, NBA TV",ESPN 620 / S: KSUN,Suns+,NBA TV
October,0012500048,20251012/TORWAS,2025-10-12,2025-10-12T15:00:00,2025-10-12T15:00:00,2025-10-12T15:00:00,Capital One Arena,Washington,DC,3,Final,TOR,Raptors,Toronto,WAS,Wizards,Washington,2025-10-12,19:00,2,"Monumental Sports Network, NBA TV, SN, SN",The Team 980 AM / WFED 1500 AM,,NBA TV
October,0012500049,20251012/MIAORL,2025-10-12,2025-10-12T18:00:00,2025-10-12T18:00:00,2025-10-12T18:00:00,Kia Center,Orlando,FL,3,Final,MIA,Heat,Miami,ORL,Magic,Orlando,2025-10-12,22:00,3,"FanDuel Sports Network - Florida, FanDuel Sports Network - Sun","FM 104.3 WQAM, WYGM 96.9 FM / 740AM",,
October,0012500050,20251012/CLEBOS,2025-10-12,2025-10-12T19:00:00,2025-10-12T19:00:00,2025-10-12T19:00:00,TD Garden,Boston,MA,3,Final,CLE,Cavaliers,Cleveland,BOS,Celtics,Boston,2025-10-12,23:00,4,"ESPN, FanDuel Sports Network - Ohio, NBA TV Canada, NBC SPORTS BOSTON",WROR (105.7 FM),,ESPN
October,0012500051,20251012/MILCHI,2025-10-12,2025-10-12T18:00:00,2025-10-12T18:00:00,2025-10-12T19:00:00,United Center,Chicago,IL,3,Final,MIL,Bucks,Milwaukee,CHI,Bulls,Chicago,2025-10-12,23:00,5,"Chicago Sports Network, FanDuel Sports Network - Wisconsin",620 AM/103.3 FM WTMJ,,
October,0012500004,20251012/GSWLAL,2025-10-12,2025-10-12T18:30:00,2025-10-12T18:30:00,2025-10-12T21:30:00,Crypto.com Arena,Los Angeles,CA,3,Final,GSW,Warriors,Golden State,LAL,Lakers,Los Angeles,2025-10-13,01:30,6,Spectrum SportsNet,"95.7 The Game, ESPN LA 710/1330 KWKW",Spectrum SportsNet+,
October,0012500052,20251012/DENLAC,2025-10-12,2025-10-12T18:30:00,2025-10-12T19:30:00,2025-10-12T21:30:00,Intuit Dome,Inglewood,CA,3,Final,DEN,Nuggets,Denver,LAC,Clippers,LA,2025-10-13,01:30,7,"ESPN, FanDuel Sports Network - SoCal/KTLA, NBA TV Canada",,,ESPN
October,0012500019,20251013/MIAATL,2025-10-13,2025-10-13T18:00:00,2025-10-13T18:00:00,2025-10-13T18:00:00,State Farm Arena,Atlanta,GA,3,Final,MIA,Heat,Miami,ATL,Hawks,Atlanta,2025-10-13,22:00,1,"FanDuel Sports Network - Southeast - Atlanta, FanDuel Sports Network - Sun, NBA TV, NBA TV Canada",FM 104.3 WQAM,,NBA TV
October,0012500053,20251013/SASIND,2025-10-13,2025-10-13T19:00:00,2025-10-13T18:00:00,2025-10-13T19:00:00,Gainbridge Fieldhouse,Indianapolis,IN,3,Final,SAS,Spurs,San Antonio,IND,Pacers,Indiana,2025-10-13,23:00,2,"CWSA, FanDuel Sports Network - Indiana","93.5/107.5 The Fan, WOAI/KXTN",,
October,0012500054,20251013/WASNYK,2025-10-13,2025-10-13T19:30:00,2025-10-13T19:30:00,2025-10-13T19:30:00,Madison Square Garden,New York,NY,3,Final,WAS,Wizards,Washington,NYK,Knicks,New York,2025-10-13,23:30,3,"Monumental Sports Network, MSG",The Team 980 AM / WFED 1500 AM,,
October,0012500055,20251013/GUAMIN,2025-10-13,2025-10-13T19:00:00,2025-10-14T08:00:00,2025-10-13T20:00:00,Target Center,Minneapolis,MN,3,Final,GUA,Loong-Lions,Guangzhou,MIN,Timberwolves,Minnesota,2025-10-14,00:00,4,,KFAN FM / Wolves App / iHeart Radio,,
October,0012500056,20251013/DALUTA,2025-10-13,2025-10-13T19:00:00,2025-10-13T20:00:00,2025-10-13T21:00:00,Delta Center,Salt Lake City,UT,3,Final,DAL,Mavericks,Dallas,UTA,Jazz,Utah,2025-10-14,01:00,5,"KFAA, KJZZ, NBA TV, NBA TV Canada","97.1 FM / S: 99.1 FM, KZNS / KSL / S: KTUB","Jazz+, MavsTV",NBA TV
October,0012500057,20251014/DETCLE,2025-10-14,2025-10-14T19:00:00,2025-10-14T19:00:00,2025-10-14T19:00:00,Rocket Arena,Cleveland,OH,3,Final,DET,Pistons,Detroit,CLE,Cavaliers,Cleveland,2025-10-14,23:00,1,"FanDuel Sports Network - Detroit, FanDuel Sports Network - Ohio, NBA TV Canada",97.1 FM The Ticket,,
October,0012500020,20251014/HOUNOP,2025-10-14,2025-10-14T19:00:00,2025-10-14T19:00:00,2025-10-14T20:00:00,Legacy Arena at the BJCC,Birmingham,AL,3,Final,HOU,Rockets,Houston,NOP,Pelicans,New Orleans,2025-10-15,00:00,2,"GCSEN, Space City Home Network",790 AM / S: 93.3 FM,Pelicans+,
October,0012500058,20251014/OKCMIL,2025-10-14,2025-10-14T19:00:00,2025-10-14T19:00:00,2025-10-14T20:00:00,Fiserv Forum,Milwaukee,WI,3,Final,OKC,Thunder,Oklahoma City,MIL,Bucks,Milwaukee,2025-10-15,00:00,3,"FanDuel Sports Network - Wisconsin, Peacock","620 AM/103.3 FM WTMJ, WWLS 98.1FM OKC",,Peacock
October,0012500059,20251014/CHIDEN,2025-10-14,2025-10-14T19:00:00,2025-10-14T20:00:00,2025-10-14T21:00:00,Ball Arena,Denver,CO,3,Final,CHI,Bulls,Chicago,DEN,Nuggets,Denver,2025-10-15,01:00,4,Chicago Sports Network,,,
October,0012500021,20251014/GSWPOR,2025-10-14,2025-10-14T19:00:00,2025-10-14T19:00:00,2025-10-14T22:00:00,Moda Center,Portland,OR,3,Final,GSW,Warriors,Golden State,POR,Trail Blazers,Portland,2025-10-15,02:00,5,KUNP,"95.7 The Game, Rip City Radio 620",BlazerVision,
October,0012500060,20251014/LALPHX,2025-10-14,2025-10-14T19:00:00,2025-10-14T19:00:00,2025-10-14T22:00:00,Mortgage Matchup Center,Phoenix,AZ,3,Final,LAL,Lakers,Los Angeles,PHX,Suns,Phoenix,2025-10-15,02:00,6,"Arizona's Family 3TV / Arizona's Family Sports, NBA TV Canada, Spectrum SportsNet",KMVP 98.7 / S: KSUN,"Spectrum SportsNet+, Suns+",
October,0012500061,20251015/MEMCHA,2025-10-15,2025-10-15T19:00:00,2025-10-15T18:00:00,2025-10-15T19:00:00,First Horizon Coliseum,Greensboro,NC,1,7:00 pm ET,MEM,Grizzlies,Memphis,CHA,Hornets,Charlotte,2025-10-15,23:00,1,"FanDuel Sports Network - Southeast - Charlotte, FanDuel Sports Network - Southeast - Memphis","ESPN 92.9FM/680AM, WFNZ 610 AM/102.5 FM",,
October,0012500062,20251015/TORBOS,2025-10-15,2025-10-15T19:30:00,2025-10-15T19:30:00,2025-10-15T19:30:00,TD Garden,Boston,MA,1,7:30 pm ET,TOR,Raptors,Toronto,BOS,Celtics,Boston,2025-10-15,23:30,2,"NBA TV, NBC SPORTS BOSTON, TSN, TSN",98.5 The Sports Hub,,NBA TV
October,0012500022,20251015/LACSAC,2025-10-15,2025-10-15T19:00:00,2025-10-15T19:00:00,2025-10-15T22:00:00,Golden 1 Center,Sacramento,CA,1,10:00 pm ET,LAC,Clippers,LA,SAC,Kings,Sacramento,2025-10-16,02:00,3,"NBA TV Canada, NBCSCA",Sactown Sports 1140 AM,,
